 10   6.40199  # 230 points
 20   5.68632  # 240 points
 30   5.27726  # 250 points
 40   4.05377
 50   3.82753  # 290 points
 60   3.75000
 70   3.90483  # 310 points
 80   3.41060  # 320 points
 90   3.22222  # 330 points
100   2.84570  # 360 points
110   2.86825  # 380 points
120   2.27643  # 400 points

130   3.71157
140   2.78097
150   2.84333
160   2.80191
170   2.28315
180   1.89769
190   1.82508
200   1.53576
210   1.64261
220   1.32992
230   1.02611
240   1.07677
250   1.08450
