r1,r2,a1,E
0.750000000000,0.750000000000,90.000000000000,-76.213118429340
0.750000000000,0.750000000000,93.103448275862,-76.217445815506
0.750000000000,0.750000000000,96.206896551724,-76.221068115466
0.750000000000,0.750000000000,99.310344827586,-76.224020720973
0.750000000000,0.750000000000,102.413793103448,-76.226338557583
0.750000000000,0.750000000000,105.517241379310,-76.228056693024
0.750000000000,0.750000000000,108.620689655172,-76.229210784795
0.750000000000,0.750000000000,111.724137931034,-76.229837425079
0.750000000000,0.750000000000,114.827586206897,-76.229974413250
0.750000000000,0.750000000000,117.931034482759,-76.229660962303
0.750000000000,0.750000000000,121.034482758621,-76.228937834675
0.750000000000,0.750000000000,124.137931034483,-76.227847397758
0.750000000000,0.750000000000,127.241379310345,-76.226433594774
0.750000000000,0.750000000000,130.344827586207,-76.224741827865
0.750000000000,0.750000000000,133.448275862069,-76.222818761443
0.750000000000,0.750000000000,136.551724137931,-76.220712056490
0.750000000000,0.750000000000,139.655172413793,-76.218470050244
0.750000000000,0.750000000000,142.758620689655,-76.216141389756
0.750000000000,0.750000000000,145.862068965517,-76.213774620665
0.750000000000,0.750000000000,148.965517241379,-76.211417725852
0.750000000000,0.750000000000,152.068965517241,-76.209117605007
0.750000000000,0.750000000000,155.172413793103,-76.206919493225
0.750000000000,0.750000000000,158.275862068966,-76.204866324621
0.750000000000,0.750000000000,161.379310344828,-76.202998064099
0.750000000000,0.750000000000,164.482758620690,-76.201351034647
0.750000000000,0.750000000000,167.586206896552,-76.199957271166
0.750000000000,0.750000000000,170.689655172414,-76.198843923695
0.750000000000,0.750000000000,173.793103448276,-76.198032727853
0.750000000000,0.750000000000,176.896551724138,-76.197539558183
0.750000000000,0.750000000000,180.000000000000,-76.197374085424
0.750000000000,0.767241379310,90.000000000000,-76.227552632729
0.750000000000,0.767241379310,93.103448275862,-76.231776921861
0.750000000000,0.767241379310,96.206896551724,-76.235302711470
0.750000000000,0.767241379310,99.310344827586,-76.238164861174
0.750000000000,0.767241379310,102.413793103448,-76.240397823313
0.750000000000,0.767241379310,105.517241379310,-76.242036232929
0.750000000000,0.767241379310,108.620689655172,-76.243115346593
