r1,a1,E
0.750000000000,40.000000000000,-75.805929408100
0.750000000000,46.842105263158,-75.888105547282
0.750000000000,53.684210526316,-75.944653220271
0.750000000000,60.526315789474,-75.985854730577
0.750000000000,67.368421052632,-76.016855097595
0.750000000000,74.210526315789,-76.040420205428
0.750000000000,81.052631578947,-76.058185159924
0.750000000000,87.894736842105,-76.071213809234
0.750000000000,94.736842105263,-76.080261157895
0.750000000000,101.578947368421,-76.085905340579
0.750000000000,108.421052631579,-76.088622483004
0.750000000000,115.263157894737,-76.088839238293
0.750000000000,122.105263157895,-76.086975560155
0.750000000000,128.947368421053,-76.083475770516
0.750000000000,135.789473684211,-76.078821768186
0.750000000000,142.631578947368,-76.073526783289
0.750000000000,149.473684210526,-76.068114000935
0.750000000000,156.315789473684,-76.063086596069
0.750000000000,163.157894736842,-76.058895006789
0.750000000000,170.000000000000,-76.055906020297
0.789473684211,40.000000000000,-75.892669748776
0.789473684211,46.842105263158,-75.967508108764
0.789473684211,53.684210526316,-76.019132771688
0.789473684211,60.526315789474,-76.056894195488
0.789473684211,67.368421052632,-76.085389970429
0.789473684211,74.210526315789,-76.107069368375
0.789473684211,81.052631578947,-76.123372666738
0.789473684211,87.894736842105,-76.135233261948
0.789473684211,94.736842105263,-76.143312341307
0.789473684211,101.578947368421,-76.148118063014
0.789473684211,108.421052631579,-76.150076393919
0.789473684211,115.263157894737,-76.149583382111
0.789473684211,122.105263157895,-76.147046339351
0.789473684211,128.947368421053,-76.142909848059
0.789473684211,135.789473684211,-76.137662532260
0.789473684211,142.631578947368,-76.131826379193
0.789473684211,149.473684210526,-76.125934117631
0.789473684211,156.315789473684,-76.120499862165
0.789473684211,163.157894736842,-76.115986783266
0.789473684211,170.000000000000,-76.112775094407
0.828947368421,40.000000000000,-75.958218925319
0.828947368421,46.842105263158,-76.026263060593
0.828947368421,53.684210526316,-76.073310441878
0.828947368421,60.526315789474,-76.107849868632
0.828947368421,67.368421052632,-76.133985615827
0.828947368421,74.210526315789,-76.153880467506
0.828947368421,81.052631578947,-76.168793877945
0.828947368421,87.894736842105,-76.179535791554
0.828947368421,94.736842105263,-76.186678613305
0.828947368421,101.578947368421,-76.190666348670
0.828947368421,108.421052631579,-76.191882135171
0.828947368421,115.263157894737,-76.190698419687
0.828947368421,122.105263157895,-76.187513348922
0.828947368421,128.947368421053,-76.182769877410
0.828947368421,135.789473684211,-76.176957280159
0.828947368421,142.631578947368,-76.170599328430
0.828947368421,149.473684210526,-76.164233767778
0.828947368421,156.315789473684,-76.158385559855
0.828947368421,163.157894736842,-76.153535116808
0.828947368421,170.000000000000,-76.150083600212
0.868421052632,40.000000000000,-76.007237506434
0.868421052632,46.842105263158,-76.068954772796
0.868421052632,53.684210526316,-76.111722068559
0.868421052632,60.526315789474,-76.143233293544
0.868421052632,67.368421052632,-76.167144818425
0.868421052632,74.210526315789,-76.185354164839
0.868421052632,81.052631578947,-76.198949282395
0.868421052632,87.894736842105,-76.208622469948
0.868421052632,94.736842105263,-76.214863445063
0.868421052632,101.578947368421,-76.218059884399
0.868421052632,108.421052631579,-76.218560489007
0.868421052632,115.263157894737,-76.216719664545
0.868421052632,122.105263157895,-76.212926131942
0.868421052632,128.947368421053,-76.207615260413
0.868421052632,135.789473684211,-76.201268445778
0.868421052632,142.631578947368,-76.194404018925
0.868421052632,149.473684210526,-76.187561643784
0.868421052632,156.315789473684,-76.181279400866
0.868421052632,163.157894736842,-76.176062257900
0.868421052632,170.000000000000,-76.172342741840
0.907894736842,40.000000000000,-76.043312710522
0.907894736842,46.842105263158,-76.099114705546
0.907894736842,53.684210526316,-76.137865853670
0.907894736842,60.526315789474,-76.166528687978
0.907894736842,67.368421052632,-76.188347576128
0.907894736842,74.210526315789,-76.204969155986
0.907894736842,81.052631578947,-76.217316922997
0.907894736842,87.894736842105,-76.225971918041
0.907894736842,94.736842105263,-76.231349267284
0.907894736842,101.578947368421,-76.233789830484
0.907894736842,108.421052631579,-76.233615691264
0.907894736842,115.263157894737,-76.231165453556
0.907894736842,122.105263157895,-76.226813875588
0.907894736842,128.947368421053,-76.220979945455
0.907894736842,135.789473684211,-76.214128158470
0.907894736842,142.631578947368,-76.206765340229
0.907894736842,149.473684210526,-76.199431713268
0.907894736842,156.315789473684,-76.192682544808
0.907894736842,163.157894736842,-76.187056608697
0.907894736842,170.000000000000,-76.183030472591
0.947368421053,40.000000000000,-76.069222903662
0.947368421053,46.842105263158,-76.119479420051
0.947368421053,53.684210526316,-76.154456307379
0.947368421053,60.526315789474,-76.180443025505
0.947368421053,67.368421052632,-76.200298507516
0.947368421053,74.210526315789,-76.215428494308
0.947368421053,81.052631578947,-76.226598861976
0.947368421053,87.894736842105,-76.234287607661
0.947368421053,94.736842105263,-76.238845533280
0.947368421053,101.578947368421,-76.240576601641
0.947368421053,108.421052631579,-76.239781480590
0.947368421053,115.263157894737,-76.236780870393
0.947368421053,122.105263157895,-76.231927781617
0.947368421053,128.947368421053,-76.225615398345
0.947368421053,135.789473684211,-76.218283605641
0.947368421053,142.631578947368,-76.210423357914
0.947368421053,149.473684210526,-76.202575178885
0.947368421053,156.315789473684,-76.195316133850
0.947368421053,163.157894736842,-76.189228812518
0.947368421053,170.000000000000,-76.184848222075
0.986842105263,40.000000000000,-76.087131480159
0.986842105263,46.842105263158,-76.132180684029
0.986842105263,53.684210526316,-76.163611268012
0.986842105263,60.526315789474,-76.187090037317
0.986842105263,67.368421052632,-76.205109174664
0.986842105263,74.210526315789,-76.218841553057
0.986842105263,81.052631578947,-76.228903616227
0.986842105263,87.894736842105,-76.235680962249
0.986842105263,94.736842105263,-76.239471749859
0.986842105263,101.578947368421,-76.240551405201
0.986842105263,108.421052631579,-76.239200236660
0.986842105263,115.263157894737,-76.235715167196
0.986842105263,122.105263157895,-76.230418696474
0.986842105263,128.947368421053,-76.223670340631
0.986842105263,135.789473684211,-76.215879889085
0.986842105263,142.631578947368,-76.207519342218
0.986842105263,149.473684210526,-76.199129075735
0.986842105263,156.315789473684,-76.191311477079
0.986842105263,163.157894736842,-76.184702421484
0.986842105263,170.000000000000,-76.179911218781
1.026315789474,40.000000000000,-76.098730564332
1.026315789474,46.842105263158,-76.138886896074
1.026315789474,53.684210526316,-76.166990664572
1.026315789474,60.526315789474,-76.188126840060
1.026315789474,67.368421052632,-76.204433931143
1.026315789474,74.210526315789,-76.216860063155
1.026315789474,81.052631578947,-76.225882781433
1.026315789474,87.894736842105,-76.231808176830
1.026315789474,94.736842105263,-76.234893253285
1.026315789474,101.578947368421,-76.235389790741
1.026315789474,108.421052631579,-76.233554529085
1.026315789474,115.263157894737,-76.229653029872
1.026315789474,122.105263157895,-76.223970017820
1.026315789474,128.947368421053,-76.216826336676
1.026315789474,135.789473684211,-76.208598343232
1.026315789474,142.631578947368,-76.199736309579
1.026315789474,149.473684210526,-76.190778314385
1.026315789474,156.315789473684,-76.182352720153
1.026315789474,163.157894736842,-76.175156169486
1.026315789474,170.000000000000,-76.169889565506
1.065789473684,40.000000000000,-76.105348957131
1.065789473684,46.842105263158,-76.140909345597
1.065789473684,53.684210526316,-76.165900542265
1.065789473684,60.526315789474,-76.184856720392
1.065789473684,67.368421052632,-76.199572619082
1.065789473684,74.210526315789,-76.210781308301
1.065789473684,81.052631578947,-76.218834658822
1.065789473684,87.894736842105,-76.223973375169
1.065789473684,94.736842105263,-76.226422608407
