r0,r1,r2,r3,r4,r5,E
1.984400254900,1.087500000000,1.125000000000,2.090837682400,1.879625559200,1.242500000000,-114.436422784947
1.958487904500,1.050000000000,1.050000000000,1.754589180900,1.838563798500,1.160000000000,-114.416383015279
2.022598082800,1.087500000000,1.200000000000,1.783607776600,2.116693605200,1.160000000000,-114.423989449294
1.629833860900,1.050000000000,1.125000000000,2.042207658100,2.049412679200,1.160000000000,-114.430983447208
1.905910935300,1.125000000000,1.200000000000,1.992998471600,2.282139669100,1.270000000000,-114.427148194195
1.842790916600,1.162500000000,1.162500000000,2.182160983900,2.182160983900,1.270000000000,-114.434119073422
2.182712571400,1.162500000000,1.200000000000,2.107292397800,1.960046032500,1.270000000000,-114.425158850728
2.016328236900,1.087500000000,1.162500000000,1.939237107300,2.083175160700,1.242500000000,-114.440850908733
1.641421357500,1.050000000000,1.050000000000,1.963281691500,2.093539575000,1.215000000000,-114.433119814419
2.226564607900,1.162500000000,1.162500000000,1.864442465500,1.864442465500,1.187500000000,-114.411855223078
1.864205377200,1.087500000000,1.162500000000,2.019326929900,2.157269136100,1.242500000000,-114.442265072244
1.871270595300,1.087500000000,1.162500000000,1.962810118400,2.247713460000,1.270000000000,-114.433695090244
2.077552419800,1.050000000000,1.200000000000,1.932877832200,2.054098123700,1.270000000000,-114.429653338456
1.829352501900,1.125000000000,1.200000000000,2.123982090300,2.190692317800,1.242500000000,-114.435383141857
1.695946415500,1.050000000000,1.087500000000,1.987694959000,2.153456380300,1.242500000000,-114.437258940464
1.982919336800,1.162500000000,1.162500000000,2.059142722100,2.059142722100,1.215000000000,-114.440855556616
1.621368096900,1.087500000000,1.087500000000,2.040864799100,2.102174287100,1.187500000000,-114.433370378751
1.921543190700,1.050000000000,1.125000000000,1.914706243800,1.900007568000,1.160000000000,-114.434352167489
1.845111493000,1.125000000000,1.200000000000,2.074202423400,2.141290807600,1.187500000000,-114.440555979479
1.594978093900,1.087500000000,1.200000000000,2.102174287100,2.205767570800,1.187500000000,-114.418969899330
1.974844642400,1.050000000000,1.087500000000,1.932877832200,1.962810118400,1.270000000000,-114.435619148790
1.780808705100,1.050000000000,1.200000000000,2.012187864000,2.282139669100,1.270000000000,-114.428316706282
2.173679833300,1.050000000000,1.200000000000,1.845445852200,1.960046032500,1.270000000000,-114.412324876700
1.857972539400,1.050000000000,1.125000000000,2.145053329300,1.902130495400,1.270000000000,-114.426571703452
2.099077994000,1.050000000000,1.200000000000,1.909141952800,1.937938245300,1.242500000000,-114.421244586124
2.176017953500,1.125000000000,1.162500000000,1.835024083300,1.864442465500,1.187500000000,-114.412446279870
1.888178851600,1.050000000000,1.087500000000,1.838563798500,1.946729629400,1.160000000000,-114.434066414011
2.002692493500,1.050000000000,1.200000000000,1.822533907300,2.190692317800,1.242500000000,-114.427981361494
1.824881440200,1.087500000000,1.125000000000,2.179165426600,1.992998471600,1.270000000000,-114.433755566520
1.875801702400,1.087500000000,1.200000000000,2.127792120400,2.008016406500,1.215000000000,-114.433664806188
1.938337303700,1.050000000000,1.050000000000,1.845445852200,2.012187864000,1.270000000000,-114.430910097362
2.044536788500,1.050000000000,1.162500000000,1.754589180900,2.011344388700,1.160000000000,-114.425705421790
1.873395068200,1.125000000000,1.162500000000,2.049412679200,2.011344388700,1.160000000000,-114.438849287338
1.888178851600,1.050000000000,1.087500000000,1.963281691500,1.915768789700,1.215000000000,-114.439694348157
2.082434967100,1.087500000000,1.200000000000,1.946729629400,1.872472221800,1.160000000000,-114.423052480383
2.152494579700,1.200000000000,1.200000000000,2.054098123700,2.139369065900,1.270000000000,-114.429534779819
1.694092125400,1.125000000000,1.162500000000,2.162152437500,2.132441368900,1.215000000000,-114.430853207715
2.019053937100,1.050000000000,1.200000000000,2.083018658400,1.960046032500,1.270000000000,-114.428127642360
2.055059759500,1.162500000000,1.162500000000,1.886468314100,2.132441368900,1.215000000000,-114.430466930874
2.021283141100,1.087500000000,1.200000000000,1.869161991300,2.043917806600,1.160000000000,-114.431931582522
1.953741106100,1.125000000000,1.162500000000,2.162152437500,1.886468314100,1.215000000000,-114.429886671084
1.670896178600,1.050000000000,1.087500000000,2.145053329300,2.043693042000,1.270000000000,-114.429766010405
1.793830116400,1.087500000000,1.087500000000,1.915768789700,2.127792120400,1.215000000000,-114.438569327561
1.950000000000,1.050000000000,1.200000000000,1.914706243800,2.043917806600,1.160000000000,-114.438591611364
1.864205377200,1.087500000000,1.162500000000,2.065819309900,2.059142722100,1.215000000000,-114.444458818816
2.051773193100,1.087500000000,1.087500000000,1.873627272800,1.962810118400,1.270000000000,-114.427769836258
2.014193198500,1.050000000000,1.162500000000,1.963281691500,1.886468314100,1.215000000000,-114.429827447829
2.243726258600,1.125000000000,1.200000000000,1.812937590700,1.872472221800,1.160000000000,-114.406721178315
1.700043548800,1.087500000000,1.087500000000,1.970842142300,2.102174287100,1.187500000000,-114.436649618192
1.950980234700,1.050000000000,1.125000000000,2.032727179500,1.857255115600,1.215000000000,-114.435955062311
1.995527069500,1.200000000000,1.200000000000,2.139369065900,2.215492007600,1.270000000000,-114.431642415555
2.166136210100,1.125000000000,1.162500000000,1.969586408500,1.908636212800,1.242500000000,-114.427185577722
1.782495595500,1.087500000000,1.087500000000,1.869161991300,2.076604598600,1.160000000000,-114.432911553243
2.193415975200,1.125000000000,1.200000000000,1.857255115600,2.008016406500,1.215000000000,-114.423843468887
1.888549840400,1.050000000000,1.162500000000,2.007674043200,1.954002952700,1.187500000000,-114.437600487030
1.987781488600,1.087500000000,1.162500000000,1.946729629400,1.931088674100,1.160000000000,-114.434753232203
2.071806822900,1.050000000000,1.200000000000,1.777100515900,2.067645097700,1.187500000000,-114.426631029053
1.641421357500,1.050000000000,1.050000000000,2.012187864000,2.145053329300,1.270000000000,-114.427992555832
2.139846048800,1.162500000000,1.162500000000,1.931088674100,1.931088674100,1.160000000000,-114.429626961934
1.758665740200,1.125000000000,1.125000000000,1.978945426200,2.111107221100,1.160000000000,-114.434649641593
1.629958419300,1.162500000000,1.162500000000,2.145710427500,2.145710427500,1.160000000000,-114.420576150261
1.807302296700,1.050000000000,1.125000000000,1.861980950300,2.136605293700,1.187500000000,-114.437708624940
2.044228807300,1.125000000000,1.162500000000,2.148967376100,1.930941269300,1.270000000000,-114.430680593412
1.922795220200,1.050000000000,1.125000000000,1.845445852200,2.148967376100,1.270000000000,-114.429129272088
1.823755050300,1.050000000000,1.087500000000,1.861980950300,2.040864799100,1.187500000000,-114.438398716380
1.945456373100,1.050000000000,1.087500000000,2.012187864000,1.873627272800,1.270000000000,-114.429397970089
1.873510838200,1.100820000000,1.100820000000,2.015376521300,2.015376521300,1.206260000000,-114.448588307659
1.950000000000,1.050000000000,1.200000000000,1.885508360500,2.165957831300,1.215000000000,-114.438314001767
2.013858237300,1.125000000000,1.200000000000,2.051156685900,2.115373784900,1.242500000000,-114.441244444246
1.958294222200,1.050000000000,1.087500000000,1.914706243800,1.783607776600,1.160000000000,-114.426075250431
2.044133839800,1.087500000000,1.125000000000,1.946729629400,1.812937590700,1.160000000000,-114.429412817279
1.870806627700,1.125000000000,1.125000000000,2.075397552300,2.148967376100,1.270000000000,-114.440904611872
1.952507677600,1.087500000000,1.200000000000,2.115917651300,2.054098123700,1.270000000000,-114.432187606549
2.166404502400,1.087500000000,1.200000000000,1.783607776600,1.962394118300,1.160000000000,-114.418183514950
1.844572024500,1.050000000000,1.200000000000,1.914706243800,2.116693605200,1.160000000000,-114.434313647514
1.983619452800,1.162500000000,1.162500000000,1.954002952700,2.107679946700,1.187500000000,-114.437316313097
1.995527069500,1.200000000000,1.200000000000,2.008016406500,2.231176455100,1.215000000000,-114.432333628233
2.098554443500,1.087500000000,1.162500000000,1.805905192700,1.954002952700,1.187500000000,-114.422995605660
2.118926765400,1.162500000000,1.200000000000,2.107679946700,1.894146385200,1.187500000000,-114.430090864225
1.926314495900,1.125000000000,1.200000000000,2.049412679200,2.043917806600,1.160000000000,-114.439492027926
1.851224257100,1.050000000000,1.087500000000,2.057842804600,1.939237107300,1.242500000000,-114.442184172569
1.669182571100,1.050000000000,1.200000000000,2.067850039400,2.141290807600,1.187500000000,-114.427471552184
1.835393303700,1.050000000000,1.087500000000,1.963281691500,1.995042292800,1.215000000000,-114.444513271461
1.885935532200,1.125000000000,1.162500000000,2.148967376100,2.107292397800,1.270000000000,-114.437196051007
2.068237261600,1.162500000000,1.162500000000,1.842563761400,2.082987235700,1.160000000000,-114.427213191490
1.770669829800,1.050000000000,1.087500000000,2.083018658400,2.043693042000,1.270000000000,-114.439305062077
1.816087541300,1.087500000000,1.200000000000,2.076604598600,2.043917806600,1.160000000000,-114.435836306661
1.979767946100,1.050000000000,1.125000000000,1.845445852200,2.075397552300,1.270000000000,-114.428568039775
1.670193873000,1.050000000000,1.087500000000,2.007674043200,2.040864799100,1.187500000000,-114.437596617123
2.028433901000,1.087500000000,1.087500000000,1.828344313600,1.915768789700,1.215000000000,-114.427335245664
1.844546516200,1.162500000000,1.162500000000,2.059142722100,2.196615469000,1.215000000000,-114.438329652040
2.105544250600,1.125000000000,1.162500000000,2.002927544900,1.864442465500,1.187500000000,-114.431319662485
1.909883595800,1.050000000000,1.087500000000,2.012187864000,1.962810118400,1.270000000000,-114.438766555806
1.857624015300,1.050000000000,1.200000000000,1.932877832200,2.282139669100,1.270000000000,-114.427373907025
1.934098846800,1.087500000000,1.087500000000,1.892409060600,1.970842142300,1.187500000000,-114.441277628690
1.813002728200,1.050000000000,1.162500000000,2.057842804600,2.083175160700,1.242500000000,-114.438239092439
2.085492953300,1.125000000000,1.200000000000,1.835024083300,2.141290807600,1.187500000000,-114.430948359003
1.917137231300,1.050000000000,1.087500000000,2.007674043200,1.805905192700,1.187500000000,-114.434380260143
1.981121841300,1.125000000000,1.162500000000,2.148967376100,2.023431430700,1.270000000000,-114.437700208670
2.085492953300,1.125000000000,1.200000000000,1.879625559200,2.190692317800,1.242500000000,-114.430862436701
2.076750458800,1.125000000000,1.125000000000,1.923086983400,1.923086983400,1.187500000000,-114.437095552963
2.054020478000,1.125000000000,1.200000000000,1.969586408500,2.115373784900,1.242500000000,-114.434657465420
2.063806261900,1.050000000000,1.162500000000,1.845445852200,2.023431430700,1.270000000000,-114.422014609036
2.253282775300,1.200000000000,1.200000000000,1.915970076900,2.008016406500,1.215000000000,-114.418767635094
1.915250968300,1.050000000000,1.162500000000,2.042207658100,1.842563761400,1.160000000000,-114.427317651316
2.063806261900,1.050000000000,1.162500000000,1.838563798500,1.842563761400,1.160000000000,-114.416920116975
1.663629323700,1.087500000000,1.125000000000,2.179165426600,2.148967376100,1.270000000000,-114.429528113163
2.010325620500,1.125000000000,1.125000000000,1.992998471600,2.075397552300,1.270000000000,-114.438792104362
2.061301602800,1.125000000000,1.125000000000,1.857255115600,2.026999013300,1.215000000000,-114.433483886492
1.811732822900,1.050000000000,1.050000000000,2.012187864000,2.012187864000,1.270000000000,-114.440004793823
1.903013402100,1.087500000000,1.200000000000,1.869161991300,2.180409429200,1.160000000000,-114.432923937831
2.135280629100,1.050000000000,1.162500000000,1.754589180900,1.842563761400,1.160000000000,-114.407525808820
2.168494810000,1.125000000000,1.200000000000,1.900007568000,1.872472221800,1.160000000000,-114.416114710759
1.984400254900,1.087500000000,1.125000000000,1.873627272800,2.148967376100,1.270000000000,-114.433562531517
1.943606654400,1.050000000000,1.125000000000,1.963281691500,1.946281283200,1.215000000000,-114.441979508805
1.700687069000,1.050000000000,1.125000000000,2.012187864000,2.213387139000,1.270000000000,-114.429476815951
2.148211653700,1.125000000000,1.200000000000,1.923086983400,1.985145846600,1.187500000000,-114.432973191981
2.168494810000,1.125000000000,1.200000000000,1.902130495400,2.054098123700,1.270000000000,-114.419590446032
1.950000000000,1.050000000000,1.200000000000,2.012187864000,2.139369065900,1.270000000000,-114.436903038622
1.948917969000,1.087500000000,1.162500000000,1.939237107300,2.157269136100,1.242500000000,-114.441182648507
1.851224257100,1.050000000000,1.087500000000,1.982685764600,1.869161991300,1.160000000000,-114.438752537026
1.974986985000,1.087500000000,1.200000000000,2.102174287100,1.894146385200,1.187500000000,-114.429612865362
1.824109545200,1.087500000000,1.125000000000,1.995042292800,2.099059683900,1.215000000000,-114.444553943875
1.750566271400,1.050000000000,1.087500000000,1.963281691500,2.065819309900,1.215000000000,-114.441239279764
1.799840815700,1.125000000000,1.162500000000,2.111107221100,2.011344388700,1.160000000000,-114.435580346804
1.730777707700,1.050000000000,1.162500000000,1.963281691500,2.196615469000,1.215000000000,-114.433699815540
1.950000000000,1.050000000000,1.200000000000,1.932877832200,2.215492007600,1.270000000000,-114.433582953915
1.555060014500,1.050000000000,1.050000000000,2.057842804600,2.119274550100,1.242500000000,-114.425115987957
1.524799811600,1.087500000000,1.087500000000,2.153456380300,2.153456380300,1.242500000000,-114.419815684733
2.020725392500,1.050000000000,1.050000000000,1.822533907300,1.822533907300,1.242500000000,-114.417549024235
1.538871339700,1.050000000000,1.125000000000,2.042207658100,2.111107221100,1.160000000000,-114.421571285169
1.948557158500,1.125000000000,1.125000000000,1.857255115600,2.162152437500,1.215000000000,-114.434377377359
1.990004411000,1.050000000000,1.200000000000,1.982685764600,1.872472221800,1.160000000000,-114.424010806204
1.923200307000,1.050000000000,1.200000000000,2.119274550100,1.937938245300,1.242500000000,-114.425466281362
2.118926765400,1.162500000000,1.200000000000,2.107292397800,2.054098123700,1.270000000000,-114.432631574672
1.877078871600,1.087500000000,1.087500000000,1.873627272800,2.179165426600,1.270000000000,-114.430404825532
1.777388404000,1.050000000000,1.087500000000,2.042207658100,1.869161991300,1.160000000000,-114.435090542735
1.824109545200,1.087500000000,1.125000000000,2.115917651300,2.075397552300,1.270000000000,-114.439228826762
1.748946842000,1.087500000000,1.125000000000,2.076604598600,1.978945426200,1.160000000000,-114.437580294148
2.237324804300,1.125000000000,1.200000000000,1.879625559200,1.937938245300,1.242500000000,-114.414035491391
1.751894704200,1.050000000000,1.087500000000,2.093539575000,1.915768789700,1.215000000000,-114.435382459551
1.956329025800,1.050000000000,1.162500000000,1.754589180900,2.082987235700,1.160000000000,-114.424571960589
2.079521360500,1.050000000000,1.200000000000,2.012187864000,1.960046032500,1.270000000000,-114.426841981022
1.590990257700,1.125000000000,1.125000000000,2.162152437500,2.162152437500,1.215000000000,-114.425821832556
1.966891691500,1.200000000000,1.200000000000,2.054098123700,2.282139669100,1.270000000000,-114.422942180890
1.865625463000,1.050000000000,1.200000000000,1.982685764600,2.043917806600,1.160000000000,-114.437835414294
1.911264602000,1.050000000000,1.050000000000,1.754589180900,1.914706243800,1.160000000000,-114.422818738305
1.867858351300,1.087500000000,1.087500000000,1.962810118400,2.115917651300,1.270000000000,-114.438462939629
1.883432757200,1.050000000000,1.050000000000,1.909141952800,1.987694959000,1.242500000000,-114.440910703242
2.122523992900,1.125000000000,1.125000000000,1.835024083300,1.923086983400,1.187500000000,-114.426425964937
2.113423153200,1.125000000000,1.162500000000,1.835024083300,2.035198086200,1.187500000000,-114.431712494001
1.793508988900,1.050000000000,1.050000000000,1.777100515900,2.067850039400,1.187500000000,-114.426363107217
1.982522265400,1.087500000000,1.125000000000,1.915768789700,2.026999013300,1.215000000000,-114.443796972528
1.761152730600,1.050000000000,1.200000000000,2.042207658100,2.043917806600,1.160000000000,-114.430123362221
1.748726885200,1.125000000000,1.200000000000,2.148967376100,2.282139669100,1.270000000000,-114.425570476017
2.012115183600,1.125000000000,1.200000000000,1.879625559200,2.256634368100,1.242500000000,-114.428242292171
2.137132929900,1.087500000000,1.125000000000,1.828344313600,1.857255115600,1.215000000000,-114.419242175921
2.026651902300,1.087500000000,1.125000000000,1.962810118400,1.992998471600,1.270000000000,-114.434528150221
1.954425096100,1.087500000000,1.125000000000,2.043693042000,1.992998471600,1.270000000000,-114.437043288180
1.889410532400,1.050000000000,1.087500000000,2.057842804600,1.850919985600,1.242500000000,-114.432293328945
2.228684928800,1.162500000000,1.200000000000,1.930941269300,2.054098123700,1.270000000000,-114.419358641296
2.001519930600,1.125000000000,1.125000000000,1.857255115600,2.099059683900,1.215000000000,-114.435022155095
1.555060014500,1.050000000000,1.050000000000,1.982685764600,2.042207658100,1.160000000000,-114.424319761079
1.844812706900,1.050000000000,1.087500000000,2.119274550100,1.850919985600,1.242500000000,-114.431780744946
2.165062920500,1.125000000000,1.125000000000,1.812937590700,1.812937590700,1.160000000000,-114.410154591123
2.052199692900,1.087500000000,1.200000000000,1.995042292800,2.008016406500,1.215000000000,-114.439738508688
2.067484974200,1.162500000000,1.162500000000,1.931088674100,2.011344388700,1.160000000000,-114.434619433371
1.817889948500,1.125000000000,1.200000000000,2.026999013300,2.231176455100,1.215000000000,-114.433225471351
2.115615578400,1.125000000000,1.200000000000,1.992998471600,2.054098123700,1.270000000000,-114.427735432090
1.932764173100,1.050000000000,1.050000000000,1.909141952800,1.909141952800,1.242500000000,-114.435886132162
1.731240999400,1.050000000000,1.050000000000,2.012187864000,2.083018658400,1.270000000000,-114.436605358904
2.115386664000,1.162500000000,1.162500000000,1.977034170400,1.977034170400,1.215000000000,-114.432492470709
1.845111493000,1.125000000000,1.200000000000,2.075397552300,2.282139669100,1.270000000000,-114.430584996537
1.755442708000,1.087500000000,1.125000000000,2.127792120400,2.026999013300,1.215000000000,-114.441168460281
2.184302402300,1.200000000000,1.200000000000,1.872472221800,2.043917806600,1.160000000000,-114.418775110021
1.770669829800,1.050000000000,1.087500000000,2.007674043200,1.970842142300,1.187500000000,-114.443839357830
1.585829806900,1.087500000000,1.162500000000,2.153456380300,2.222141176500,1.242500000000,-114.420802470446
1.943627084100,1.087500000000,1.087500000000,1.850919985600,2.090837682400,1.242500000000,-114.435900252185
1.867858351300,1.087500000000,1.087500000000,1.915768789700,2.065819309900,1.215000000000,-114.442741288252
1.874436284800,1.162500000000,1.200000000000,2.247713460000,2.139369065900,1.270000000000,-114.429195843028
1.933762314200,1.087500000000,1.162500000000,1.783607776600,2.145710427500,1.160000000000,-114.425835496588
1.748726885200,1.125000000000,1.200000000000,2.049412679200,2.180409429200,1.160000000000,-114.431508351643
2.082915278400,1.087500000000,1.087500000000,1.805905192700,1.805905192700,1.187500000000,-114.415324823148
1.669182571100,1.050000000000,1.200000000000,2.119274550100,2.190692317800,1.242500000000,-114.424514316883
2.047384928500,1.087500000000,1.162500000000,1.892409060600,1.954002952700,1.187500000000,-114.433016108711
2.140440286800,1.087500000000,1.162500000000,1.873627272800,1.930941269300,1.270000000000,-114.414609421344
2.001968134100,1.050000000000,1.200000000000,2.012187864000,2.054098123700,1.270000000000,-114.432443227101
1.583029564000,1.050000000000,1.087500000000,2.067850039400,2.040864799100,1.187500000000,-114.429313753801
1.689670915500,1.050000000000,1.087500000000,2.042207658100,1.946729629400,1.160000000000,-114.435164772475
1.803094516400,1.050000000000,1.050000000000,1.914706243800,1.914706243800,1.160000000000,-114.438307956192
1.611386375900,1.050000000000,1.125000000000,1.982685764600,2.111107221100,1.160000000000,-114.427230738698
1.983619452800,1.162500000000,1.162500000000,2.000178287800,2.157269136100,1.242500000000,-114.435994448893
1.868935689400,1.087500000000,1.087500000000,1.805905192700,2.102174287100,1.187500000000,-114.431432205544
1.808926369100,1.050000000000,1.125000000000,2.032727179500,2.026999013300,1.215000000000,-114.445309948690
2.070976941300,1.125000000000,1.125000000000,1.812937590700,1.978945426200,1.160000000000,-114.428485017932
1.856843065300,1.050000000000,1.200000000000,2.083018658400,2.139369065900,1.270000000000,-114.433576982499
2.006532586900,1.162500000000,1.162500000000,1.842563761400,2.145710427500,1.160000000000,-114.426434093062
2.028971588100,1.162500000000,1.200000000000,2.023431430700,2.215492007600,1.270000000000,-114.430948374239
2.046884476700,1.200000000000,1.200000000000,2.043917806600,2.043917806600,1.160000000000,-114.433019338466
1.748726885200,1.125000000000,1.200000000000,2.162152437500,2.165957831300,1.215000000000,-114.432920559373
2.118926765400,1.162500000000,1.200000000000,2.182160983900,1.960046032500,1.270000000000,-114.426497081166
2.270479592000,1.200000000000,1.200000000000,1.872472221800,1.962394118300,1.160000000000,-114.414362112014
1.671274176800,1.200000000000,1.200000000000,2.282139669100,2.282139669100,1.270000000000,-114.407634663897
1.867490749200,1.087500000000,1.087500000000,1.946729629400,1.946729629400,1.160000000000,-114.441888298232
2.176263827300,1.087500000000,1.200000000000,1.783607776600,1.872472221800,1.160000000000,-114.404733583443
1.875121249000,1.200000000000,1.200000000000,2.215492007600,2.215492007600,1.270000000000,-114.425201905346
1.659702221800,1.050000000000,1.050000000000,2.057842804600,2.057842804600,1.242500000000,-114.437356492061
2.013570448000,1.050000000000,1.162500000000,1.838563798500,1.931088674100,1.160000000000,-114.427232162757
2.131138291500,1.050000000000,1.200000000000,1.838563798500,1.872472221800,1.160000000000,-114.417119519367
2.182867688600,1.162500000000,1.162500000000,1.908636212800,2.000178287800,1.242500000000,-114.423970283832
1.730777707700,1.050000000000,1.162500000000,2.119274550100,2.083175160700,1.242500000000,-114.432346408896
1.699973272600,1.050000000000,1.125000000000,2.032727179500,2.099059683900,1.215000000000,-114.437989777307
1.744515831300,1.050000000000,1.050000000000,1.885508360500,2.093539575000,1.215000000000,-114.437121462940
1.640731092800,1.050000000000,1.050000000000,1.982685764600,1.982685764600,1.160000000000,-114.432674398863
1.872661808600,1.050000000000,1.200000000000,1.987694959000,2.190692317800,1.242500000000,-114.438989256381
1.729512820500,1.087500000000,1.125000000000,2.179165426600,2.075397552300,1.270000000000,-114.431325891262
1.995527069500,1.200000000000,1.200000000000,2.091464797700,2.165957831300,1.215000000000,-114.438236358194
2.013858237300,1.125000000000,1.200000000000,1.978945426200,2.043917806600,1.160000000000,-114.440221847928
1.666135729900,1.125000000000,1.125000000000,2.148967376100,2.213387139000,1.270000000000,-114.425286431639
1.997045872000,1.125000000000,1.200000000000,2.049412679200,1.962394118300,1.160000000000,-114.435180865137
1.950000000000,1.050000000000,1.200000000000,1.822533907300,2.256634368100,1.242500000000,-114.426971121740
2.052199692900,1.087500000000,1.200000000000,2.015976521500,1.872472221800,1.160000000000,-114.428606898508
1.721030230100,1.050000000000,1.050000000000,1.838563798500,2.042207658100,1.160000000000,-114.428902021932
2.009437983200,1.087500000000,1.087500000000,1.915768789700,1.915768789700,1.215000000000,-114.439504617014
