r0,r1,r2,r3,r4,r5,E
2.035902748200,1.120000000000,1.230000000000,1.995779716200,1.991128886800,1.130000000000,-114.430193697514
1.545124723200,0.900000000000,1.010000000000,1.894206353000,1.837900751000,1.450000000000,-114.303955012244
1.952070623600,1.340000000000,1.450000000000,2.508320642900,2.175969220300,1.290000000000,-114.327464713458
2.380516690200,1.010000000000,1.450000000000,1.519031708200,1.862898074700,1.050000000000,-114.262806071139
1.620425055900,1.230000000000,1.340000000000,2.556817424500,2.475281404500,1.450000000000,-114.308849745113
2.362454779100,1.340000000000,1.450000000000,1.772951285300,2.387324438500,1.050000000000,-114.307517688164
2.695083434500,1.340000000000,1.450000000000,2.285647656500,2.079824455600,1.370000000000,-114.330493934272
1.378879997600,0.900000000000,0.900000000000,2.003879652900,2.247328822300,1.450000000000,-114.306364856248
1.598472832200,1.010000000000,1.120000000000,1.964693738500,1.600590611900,1.050000000000,-114.297108567654
2.174066372900,1.450000000000,1.450000000000,2.079824455600,2.689589387200,1.370000000000,-114.285657870917
2.017082062800,1.010000000000,1.450000000000,1.875410236500,2.459235185000,1.210000000000,-114.398773566369
2.367751971000,1.120000000000,1.450000000000,1.780546330300,2.175969220300,1.290000000000,-114.352586522543
1.923461895500,0.900000000000,1.230000000000,1.569689525900,2.254279052100,1.210000000000,-114.371486272561
1.245837317100,1.230000000000,1.230000000000,2.556817424500,2.556817424500,1.450000000000,-114.271281865023
2.418612025800,1.230000000000,1.450000000000,1.812161580400,1.998275254400,1.050000000000,-114.315026479551
1.793150456600,0.900000000000,0.900000000000,1.441257906800,1.441257906800,1.050000000000,-114.211425439466
2.450638957300,1.230000000000,1.230000000000,1.919253053700,1.919253053700,1.370000000000,-114.352952792848
1.873510838200,1.100820000000,1.100820000000,2.015376521300,2.015376521300,1.206260000000,-114.448588307659
2.432372266100,1.230000000000,1.230000000000,1.799007444100,1.799007444100,1.210000000000,-114.362502739106
1.905923979900,1.340000000000,1.340000000000,2.285647656500,2.403839271600,1.370000000000,-114.333386553808
1.837266333100,0.900000000000,1.450000000000,2.181295188400,2.445835192900,1.450000000000,-114.302573319685
1.634397043700,1.010000000000,1.010000000000,1.875410236500,1.971328365800,1.210000000000,-114.417414847846
1.370290902600,1.010000000000,1.010000000000,1.737519304400,1.903253394300,1.050000000000,-114.310626988083
1.798404475800,1.230000000000,1.340000000000,2.327077131300,2.024598330400,1.210000000000,-114.363165747406
1.943853348500,0.900000000000,1.450000000000,1.703474702400,2.079824455600,1.370000000000,-114.277709171157
2.087055570800,1.230000000000,1.230000000000,2.130400791800,2.379358558200,1.450000000000,-114.360863202736
1.952000823300,0.900000000000,1.120000000000,1.441257906800,1.830545861700,1.050000000000,-114.299145133647
1.699937541200,1.010000000000,1.120000000000,1.642323374500,1.965696959500,1.210000000000,-114.366394151743
1.023004626300,1.010000000000,1.010000000000,2.118105622200,2.118105622200,1.210000000000,-114.309248674444
2.067278853300,1.340000000000,1.340000000000,1.904315308200,2.021719018200,1.050000000000,-114.307647236529
1.899669865400,0.900000000000,1.120000000000,1.877058730700,1.718931914100,1.210000000000,-114.385041679599
1.857669381700,1.120000000000,1.230000000000,2.222325291400,1.799007444100,1.210000000000,-114.382639159034
1.420913705200,0.900000000000,1.120000000000,2.247328822300,2.048790926000,1.450000000000,-114.302903487931
1.663520363600,1.120000000000,1.230000000000,2.227499888900,2.328289642500,1.290000000000,-114.409003324994
1.663371665400,1.450000000000,1.450000000000,2.537913419200,2.537913419200,1.210000000000,-114.322147761132
1.849115188200,1.230000000000,1.450000000000,2.235438986700,2.613627325700,1.290000000000,-114.364407090985
2.142469524000,0.900000000000,1.450000000000,1.877058730700,2.115371369100,1.210000000000,-114.368673422571
1.834590347700,0.900000000000,1.450000000000,1.787333929100,2.537913419200,1.210000000000,-114.360389712520
1.867055627800,1.010000000000,1.450000000000,1.837900751000,2.765779157200,1.450000000000,-114.294573270273
1.870000909300,1.450000000000,1.450000000000,2.119403832900,2.387324438500,1.050000000000,-114.288290538689
1.887718071200,0.900000000000,1.230000000000,1.441257906800,2.107571307400,1.050000000000,-114.296737332420
1.314443097600,1.120000000000,1.340000000000,2.299026260700,2.429878508100,1.290000000000,-114.324016663923
1.662322430500,0.900000000000,1.230000000000,1.802479352600,1.812161580400,1.050000000000,-114.309862948143
2.367751971000,1.120000000000,1.450000000000,1.981303582400,2.079824455600,1.370000000000,-114.340062682703
1.816870539700,1.010000000000,1.340000000000,1.903253394300,1.772951285300,1.050000000000,-114.302578234354
2.354954995300,1.230000000000,1.450000000000,2.130400791800,2.445835192900,1.450000000000,-114.326955433142
1.959920457600,1.010000000000,1.120000000000,1.699347037100,1.658887764800,1.130000000000,-114.360642206780
2.346411597300,1.450000000000,1.450000000000,2.312491063200,2.431532325200,1.290000000000,-114.348044951803
2.454607612500,1.340000000000,1.450000000000,1.939333605600,2.023029815300,1.290000000000,-114.313708666981
2.057863710200,1.230000000000,1.450000000000,2.263377860600,2.765779157200,1.450000000000,-114.327019772831
2.312704418000,1.450000000000,1.450000000000,2.023029815300,2.312491063200,1.290000000000,-114.309489567114
2.105865813400,1.120000000000,1.450000000000,1.907873646900,2.138104276700,1.450000000000,-114.296033677566
1.928047445100,1.230000000000,1.340000000000,1.685385203300,2.281051041200,1.050000000000,-114.294977281504
2.473299461300,1.450000000000,1.450000000000,2.300724686800,2.300724686800,1.450000000000,-114.283138810003
2.270104225000,1.120000000000,1.230000000000,1.981303582400,2.064478613500,1.370000000000,-114.392665566195
1.163572025000,0.900000000000,1.120000000000,1.802479352600,2.069672826400,1.050000000000,-114.269151917984
1.763246874600,1.120000000000,1.230000000000,1.658887764800,2.250972868100,1.130000000000,-114.348823977439
1.811982624200,1.010000000000,1.340000000000,1.737519304400,2.124180804900,1.050000000000,-114.340165430923
1.126084533400,0.900000000000,1.010000000000,2.099889163500,2.349871557700,1.450000000000,-114.264386985503
1.616906796400,1.120000000000,1.230000000000,2.222325291400,2.057903184800,1.210000000000,-114.394415513665
1.478229285600,1.230000000000,1.230000000000,2.328289642500,2.403434437900,1.290000000000,-114.362737032243
1.867411932400,1.120000000000,1.450000000000,2.299026260700,2.312491063200,1.290000000000,-114.372999566943
2.011469338400,1.120000000000,1.340000000000,1.600590611900,1.772951285300,1.050000000000,-114.261255766195
2.231805614400,0.900000000000,1.340000000000,1.441257906800,1.772951285300,1.050000000000,-114.241039355419
1.974600203800,1.010000000000,1.010000000000,1.706256262800,1.832656723900,1.290000000000,-114.389947645728
1.929997785100,1.010000000000,1.230000000000,2.278972523300,2.130400791800,1.450000000000,-114.372513775102
1.887438059300,1.230000000000,1.450000000000,2.180691502800,2.386752798700,1.130000000000,-114.385406523563
1.937908192200,0.900000000000,1.450000000000,2.003879652900,2.679250644300,1.450000000000,-114.313099415230
1.753185054000,1.010000000000,1.120000000000,2.118105622200,1.718931914100,1.210000000000,-114.391641555329
2.311643847100,1.230000000000,1.230000000000,1.873303280700,1.991128886800,1.130000000000,-114.404743023864
1.412204462500,0.900000000000,1.450000000000,1.937280376700,2.462470558000,1.130000000000,-114.319047927539
2.725108600300,1.450000000000,1.450000000000,2.138104276700,2.572331416200,1.450000000000,-114.292535446035
1.242146564500,1.120000000000,1.450000000000,2.453060504700,2.765779157200,1.450000000000,-114.241416725553
2.529026028200,1.340000000000,1.450000000000,1.998124376800,2.605520148000,1.370000000000,-114.333294431340
2.274384818800,0.900000000000,1.450000000000,1.441257906800,2.119403832900,1.050000000000,-114.271780400237
2.101841297100,1.450000000000,1.450000000000,1.998275254400,2.314765679000,1.050000000000,-114.292010755640
1.428355698000,1.010000000000,1.010000000000,1.899011736000,2.041273243900,1.130000000000,-114.396402669050
1.664067632700,1.010000000000,1.450000000000,2.349871557700,2.572331416200,1.450000000000,-114.310980682348
2.307779700100,1.340000000000,1.340000000000,1.998124376800,2.584588680200,1.370000000000,-114.344259968588
2.133260415400,1.120000000000,1.340000000000,1.897638359700,2.193061531200,1.130000000000,-114.417199528979
2.007129337600,1.010000000000,1.450000000000,1.737519304400,2.225205664400,1.050000000000,-114.342392068570
2.529026028200,1.340000000000,1.450000000000,2.356418016800,1.967848952900,1.210000000000,-114.364330787009
2.079662794500,0.900000000000,1.450000000000,1.549731588100,2.119403832900,1.050000000000,-114.289296089025
2.190146822800,1.010000000000,1.230000000000,1.837900751000,2.130400791800,1.450000000000,-114.355077916795
2.617784399800,1.340000000000,1.450000000000,2.086230366900,1.914421418900,1.130000000000,-114.344674746555
1.798952402900,0.900000000000,1.450000000000,2.014500720400,1.967848952900,1.210000000000,-114.318280189461
1.902756026100,0.900000000000,1.010000000000,1.569689525900,1.642323374500,1.210000000000,-114.337656176052
1.365413836300,0.900000000000,1.230000000000,1.731057325700,2.175148208800,1.050000000000,-114.291434445519
2.311643847100,1.230000000000,1.230000000000,2.130400791800,2.263377860600,1.450000000000,-114.369128052290
2.106255925400,1.010000000000,1.230000000000,1.827335662000,1.685385203300,1.050000000000,-114.342651517120
1.704338857000,0.900000000000,1.340000000000,2.169545791500,1.998124376800,1.370000000000,-114.306078440246
2.237258346500,1.010000000000,1.450000000000,1.642323374500,2.459235185000,1.210000000000,-114.372754377932
2.531604556900,1.120000000000,1.450000000000,1.907873646900,2.300724686800,1.450000000000,-114.323373210175
1.121839916900,0.900000000000,1.340000000000,2.091929981300,2.508320642900,1.290000000000,-114.262958383843
1.653287997000,0.900000000000,1.120000000000,1.635993775900,1.780546330300,1.290000000000,-114.317665639706
1.676292462500,1.120000000000,1.450000000000,2.222325291400,2.247124269000,1.210000000000,-114.359118475334
1.988154670800,1.010000000000,1.120000000000,2.117620228000,1.843573579600,1.370000000000,-114.396217973297
2.092868277000,1.340000000000,1.450000000000,1.882107500300,2.537913419200,1.210000000000,-114.326756887349
1.255022063300,1.010000000000,1.120000000000,2.272426317300,2.211671623000,1.370000000000,-114.329888448419
1.234984838100,0.900000000000,0.900000000000,2.104905062600,2.104905062600,1.370000000000,-114.309744228899
2.010705179100,0.900000000000,1.450000000000,2.247328822300,2.138104276700,1.450000000000,-114.293725712260
1.937446827400,1.120000000000,1.450000000000,1.925084875600,1.998275254400,1.050000000000,-114.317906082445
1.433734464300,0.900000000000,1.010000000000,2.014500720400,1.642323374500,1.210000000000,-114.324894018449
1.875262833600,1.120000000000,1.230000000000,1.965696959500,1.799007444100,1.210000000000,-114.370886423604
2.343938684300,1.450000000000,1.450000000000,1.862898074700,1.998275254400,1.050000000000,-114.262039358686
2.134384572200,1.010000000000,1.340000000000,1.737519304400,2.021719018200,1.050000000000,-114.363914460949
0.968755077100,0.900000000000,1.120000000000,2.014500720400,2.222325291400,1.210000000000,-114.264641491537
1.532445833700,0.900000000000,1.230000000000,2.025176410100,2.194107578400,1.370000000000,-114.332163330613
2.263021964600,1.230000000000,1.230000000000,1.685385203300,1.812161580400,1.050000000000,-114.309046834759
2.102890788100,1.010000000000,1.230000000000,1.706256262800,2.125590927700,1.290000000000,-114.392571802570
1.919118443700,1.120000000000,1.120000000000,1.600590611900,1.830545861700,1.050000000000,-114.319145510088
2.316966922600,1.120000000000,1.450000000000,1.995779716200,2.056100681100,1.130000000000,-114.392841296187
2.079662794500,0.900000000000,1.450000000000,1.753589981400,2.312491063200,1.290000000000,-114.342526067105
2.410800180700,1.340000000000,1.340000000000,2.218282185500,2.218282185500,1.290000000000,-114.388923694747
1.846207666800,0.900000000000,1.450000000000,1.823498770300,2.378752268300,1.370000000000,-114.303582403539
1.782312374600,1.120000000000,1.450000000000,1.897638359700,2.462470558000,1.130000000000,-114.361728625872
1.865590726800,1.010000000000,1.450000000000,2.117620228000,2.237786421000,1.370000000000,-114.334615807020
1.314462695000,1.340000000000,1.450000000000,2.356527116500,2.462470558000,1.130000000000,-114.274379709849
2.286304939600,1.340000000000,1.450000000000,2.124180804900,2.225205664400,1.050000000000,-114.355284579984
1.404120220000,1.120000000000,1.450000000000,2.145865246100,2.462470558000,1.130000000000,-114.332811474098
1.761309107600,1.010000000000,1.340000000000,2.044217571100,2.429878508100,1.290000000000,-114.395901476686
2.669801790900,1.340000000000,1.340000000000,1.939333605600,1.939333605600,1.290000000000,-114.336199933437
1.763246874600,1.120000000000,1.230000000000,2.069672826400,1.685385203300,1.050000000000,-114.308918875515
1.827918228500,1.120000000000,1.120000000000,1.600590611900,1.600590611900,1.050000000000,-114.264819302969
2.152971241900,1.450000000000,1.450000000000,2.378752268300,2.378752268300,1.370000000000,-114.303714874390
1.155821923600,1.230000000000,1.230000000000,2.403434437900,2.403434437900,1.290000000000,-114.294432873459
1.611679909600,0.900000000000,1.230000000000,2.014500720400,1.799007444100,1.210000000000,-114.334510273220
1.242021977800,0.900000000000,1.230000000000,1.877539664800,2.250972868100,1.130000000000,-114.314766189049
1.689295037000,0.900000000000,1.450000000000,1.860294966900,1.998275254400,1.050000000000,-114.282728575246
1.648390545400,1.010000000000,1.010000000000,1.579854961200,1.579854961200,1.130000000000,-114.304054853519
1.851790478400,1.340000000000,1.450000000000,2.356527116500,2.293253143900,1.130000000000,-114.355784968866
1.867438420600,1.010000000000,1.340000000000,2.195164321200,1.939333605600,1.290000000000,-114.362692899318
2.091216000000,1.230000000000,1.340000000000,2.402684181100,2.285647656500,1.370000000000,-114.380133349917
2.169992805300,1.230000000000,1.450000000000,1.685385203300,1.998275254400,1.050000000000,-114.273341622952
2.188246118700,1.340000000000,1.450000000000,1.772951285300,2.225205664400,1.050000000000,-114.284436015263
2.669870643900,1.230000000000,1.450000000000,1.741285598000,1.914421418900,1.130000000000,-114.320009935709
1.918124829800,1.010000000000,1.450000000000,1.969944411200,2.445835192900,1.450000000000,-114.311268872323
1.732513999100,0.900000000000,1.230000000000,1.823498770300,1.919253053700,1.370000000000,-114.317664686012
1.304591149900,0.900000000000,0.900000000000,1.549731588100,1.802479352600,1.050000000000,-114.234680491545
1.313361251900,0.900000000000,1.120000000000,1.931081726200,2.375944821200,1.370000000000,-114.314210360065
2.519500055300,1.230000000000,1.450000000000,2.379358558200,2.138104276700,1.450000000000,-114.326478654087
1.727116873700,0.900000000000,1.010000000000,1.441257906800,1.737519304400,1.050000000000,-114.277178512042
1.960577787500,1.340000000000,1.450000000000,2.584588680200,2.501643296200,1.370000000000,-114.332445449609
1.939896904500,1.120000000000,1.120000000000,1.718931914100,2.222325291400,1.210000000000,-114.410219143648
1.901420521600,1.230000000000,1.450000000000,2.477428079400,2.679250644300,1.450000000000,-114.322686419197
2.100947280900,1.340000000000,1.340000000000,1.882107500300,2.262674008300,1.210000000000,-114.346789402462
2.511473671000,1.450000000000,1.450000000000,2.138104276700,2.765779157200,1.450000000000,-114.286531860489
2.130116870400,1.340000000000,1.340000000000,2.475281404500,2.475281404500,1.450000000000,-114.337586285597
1.685672165500,0.900000000000,1.340000000000,1.894206353000,2.661075880900,1.450000000000,-114.298192032211
1.696423745500,1.120000000000,1.230000000000,2.453060504700,2.263377860600,1.450000000000,-114.352547365209
2.186973594900,1.340000000000,1.340000000000,1.998124376800,1.998124376800,1.370000000000,-114.307522216096
2.161987262300,1.340000000000,1.450000000000,2.661075880900,2.300724686800,1.450000000000,-114.302016938418
1.842675928900,1.230000000000,1.230000000000,1.812161580400,2.024091879100,1.050000000000,-114.327073086282
2.628292582400,1.450000000000,1.450000000000,1.967848952900,2.459235185000,1.210000000000,-114.348406448774
1.052455735300,1.120000000000,1.120000000000,2.222325291400,2.222325291400,1.210000000000,-114.306679931406
1.821922087300,1.010000000000,1.120000000000,1.903253394300,1.600590611900,1.050000000000,-114.331366273656
1.546746610100,0.900000000000,1.010000000000,1.731057325700,1.737519304400,1.050000000000,-114.324375611343
2.531604556900,1.120000000000,1.450000000000,1.849325049800,1.967848952900,1.210000000000,-114.363488511156
2.086283510100,1.120000000000,1.450000000000,1.718931914100,2.115371369100,1.210000000000,-114.336785615231
1.219338363000,1.010000000000,1.450000000000,2.041273243900,2.462470558000,1.130000000000,-114.293259412991
1.585138499200,1.230000000000,1.450000000000,2.307134002600,2.689589387200,1.370000000000,-114.303423704648
1.829056129300,0.900000000000,1.230000000000,2.028793224000,1.858381025000,1.290000000000,-114.361866911672
1.899669865400,0.900000000000,1.120000000000,2.003879652900,2.048790926000,1.450000000000,-114.359149998871
2.041837407800,1.010000000000,1.340000000000,2.191484743700,2.353804275000,1.450000000000,-114.365897817176
0.952035375700,0.900000000000,0.900000000000,1.802479352600,1.860294966900,1.050000000000,-114.186141617674
1.517676172000,1.120000000000,1.230000000000,1.830545861700,2.175148208800,1.050000000000,-114.321829725487
1.349420507300,0.900000000000,0.900000000000,1.771997880500,2.247328822300,1.450000000000,-114.266141651865
2.213763929800,1.230000000000,1.340000000000,1.799007444100,2.432292385600,1.210000000000,-114.382664390793
1.752826289200,0.900000000000,1.120000000000,1.931081726200,2.211671623000,1.370000000000,-114.387119484403
1.638353308200,1.120000000000,1.450000000000,2.139136851700,2.613627325700,1.290000000000,-114.349674473469
2.251915580500,0.900000000000,1.450000000000,1.635993775900,2.175969220300,1.290000000000,-114.321706536893
2.067847005700,0.900000000000,1.340000000000,1.569689525900,2.024598330400,1.210000000000,-114.333414792145
1.024741952200,0.900000000000,0.900000000000,2.169545791500,2.169545791500,1.370000000000,-114.254896546903
1.376539766800,0.900000000000,0.900000000000,1.877058730700,1.877058730700,1.210000000000,-114.353367531426
1.666289543200,0.900000000000,1.120000000000,1.441257906800,2.069672826400,1.050000000000,-114.283850031379
